# T (K), dc/c (x 1e-5)
3.090999999999999859e-01,-5.016541803545002121e-02
3.091999999999999749e-01,-6.150996682672714433e-02
3.093000000000000194e-01,1.988593913057482288e-01
3.094000000000000083e-01,2.799746602919189198e-01
3.094999999999999973e-01,2.472749487486829434e-01
3.095999999999999863e-01,2.888582136080920515e-01
3.096999999999999753e-01,1.985793631132303991e-02
3.099000000000000088e-01,-2.173145992121882503e-02
3.100999999999999868e-01,-1.694890140777711648e-02
3.101999999999999758e-01,-1.382122796369177620e-01
3.103000000000000203e-01,-6.180536602617536096e-02
3.104000000000000092e-01,5.372576725677430387e-02
3.104999999999999982e-01,-5.651842807240410604e-04
3.106999999999999762e-01,-5.301492281010100616e-02
3.109000000000000097e-01,4.881219369694050902e-02
3.110999999999999877e-01,8.489762911446235849e-02
3.111999999999999766e-01,-3.559897402573676539e-02
3.113000000000000211e-01,-1.393731050433112129e-01
3.114000000000000101e-01,-4.082981935473557755e-02
3.115999999999999881e-01,-3.845714731881902382e-02
3.116999999999999771e-01,-1.033205013375743803e-01
3.118000000000000216e-01,-2.283332551990561662e-02
3.119000000000000106e-01,7.791311422913763107e-02
3.119999999999999996e-01,1.580722389607491785e-01
3.120999999999999885e-01,1.970037727897964164e-01
3.121999999999999775e-01,2.727025888802606102e-01
3.125000000000000000e-01,9.831331990861744141e-02
3.125999999999999890e-01,-5.673265998110349484e-02
3.126999999999999780e-01,-1.037525907736911723e-01
3.128000000000000225e-01,-2.309864202822619894e-01
3.129000000000000115e-01,-1.023736935379317287e-01
3.130000000000000004e-01,3.373087052878885606e-02
3.130999999999999894e-01,-5.809972687492682974e-02
3.131999999999999784e-01,1.155391551525548760e-01
3.133000000000000229e-01,3.135034354657495470e-01
3.134000000000000119e-01,2.705074989243962946e-01
3.135000000000000009e-01,2.144929791945190400e-01
3.135999999999999899e-01,8.957065535520995769e-02
3.138000000000000234e-01,5.905048995338228052e-02
3.139000000000000123e-01,-1.174663559417210706e-01
3.140999999999999903e-01,-8.621753961344852391e-02
3.141999999999999793e-01,-9.346289666867452217e-02
3.143000000000000238e-01,-1.894985791423540455e-01
3.144000000000000128e-01,-8.352468247769000154e-02
3.145000000000000018e-01,1.092028330456858987e-01
3.145999999999999908e-01,2.316920699078320600e-01
3.146999999999999797e-01,1.192137867579343702e-01
3.148000000000000242e-01,4.027057192839419986e-02
3.149000000000000132e-01,8.001254149774678082e-02
3.150000000000000022e-01,1.638938809170905897e-01
3.150999999999999912e-01,1.071298617155258398e-01
3.151999999999999802e-01,4.061818877531186978e-02
3.153000000000000247e-01,3.989209082997909050e-02
3.154000000000000137e-01,5.703376885070159108e-02
3.155000000000000027e-01,1.251709796847239320e-01
3.155999999999999917e-01,1.672577530323674511e-01
3.156999999999999806e-01,3.365832639171768559e-01
3.158000000000000251e-01,4.222476705207007797e-01
3.159000000000000141e-01,4.256383429963568887e-01
3.160000000000000031e-01,3.788126387196943945e-01
3.160999999999999921e-01,1.893680518777929589e-01
3.161999999999999811e-01,4.659158249065284418e-02
