# T (K), dc/c (x 1e-5)
1.699699999999999989e+00,-2.245163932625832359e+00
1.699500000000000011e+00,-2.248437497942707086e+00
1.698800000000000088e+00,-2.214564427052145845e+00
1.698399999999999910e+00,-2.191435854343483314e+00
1.698099999999999943e+00,-2.186603910424890440e+00
1.697300000000000031e+00,-2.207451087888785857e+00
1.697100000000000053e+00,-2.178194891193883986e+00
1.696800000000000086e+00,-2.131051658924090653e+00
1.696199999999999930e+00,-2.069415120391979279e+00
1.695899999999999963e+00,-1.975466858989242791e+00
1.695599999999999996e+00,-1.944735136169307932e+00
1.695000000000000062e+00,-1.926436891270567831e+00
1.694600000000000106e+00,-2.067097388571831118e+00
1.693799999999999972e+00,-2.168552765840596752e+00
1.693500000000000005e+00,-2.256093989753682472e+00
1.693100000000000049e+00,-2.272206498652798334e+00
1.692499999999999893e+00,-2.306243407663860268e+00
1.692099999999999937e+00,-2.214396128424160892e+00
1.691799999999999971e+00,-2.184089029937698268e+00
1.691100000000000048e+00,-2.154474770696586550e+00
1.690800000000000081e+00,-2.139654620335849966e+00
1.690499999999999892e+00,-2.134204834779926507e+00
1.689899999999999958e+00,-2.171723389436559959e+00
1.689599999999999991e+00,-2.123012112716718303e+00
1.689300000000000024e+00,-2.082281539824634820e+00
1.688700000000000090e+00,-2.050240907856583306e+00
1.688399999999999901e+00,-2.052610294336690622e+00
1.688099999999999934e+00,-2.085935452719074323e+00
1.687400000000000011e+00,-2.152551331867334827e+00
1.687100000000000044e+00,-2.212744859081371196e+00
1.686800000000000077e+00,-2.268479736193123930e+00
1.686099999999999932e+00,-2.261387962993535616e+00
1.685799999999999965e+00,-2.206120878093520421e+00
1.685400000000000009e+00,-2.189286519517809282e+00
1.684600000000000097e+00,-2.164467850856687026e+00
1.684199999999999919e+00,-2.097320626991382220e+00
1.683799999999999963e+00,-2.045192145252693106e+00
1.683100000000000041e+00,-2.056903961812211801e+00
1.682800000000000074e+00,-2.008621434322829469e+00
1.682500000000000107e+00,-2.020106987838873991e+00
1.681899999999999951e+00,-2.117341866396047045e+00
1.681599999999999984e+00,-2.179900078382555950e+00
1.681300000000000017e+00,-2.119370869200359664e+00
1.680800000000000072e+00,-2.095479625747881158e+00
1.680399999999999894e+00,-2.043895329671002514e+00
1.680099999999999927e+00,-1.984377267719578120e+00
1.679300000000000015e+00,-1.985326274024298954e+00
1.678900000000000059e+00,-2.075790417253968290e+00
1.678500000000000103e+00,-2.145751072184024277e+00
1.677899999999999947e+00,-2.242226165933801418e+00
1.677499999999999991e+00,-2.254788866070320363e+00
1.677200000000000024e+00,-2.196061648540407862e+00
1.676600000000000090e+00,-2.157443426741706638e+00
1.676199999999999912e+00,-2.219179384738770189e+00
