# T (K), dc/c (x 1e-5)
2.718500000000000139e+00,-8.139593346207993352e-02
2.718300000000000161e+00,-3.306301599822168702e-02
2.718199999999999950e+00,1.798509498589923039e-02
2.718100000000000183e+00,6.705512294600916856e-02
2.717999999999999972e+00,6.290774665057304038e-02
2.717900000000000205e+00,1.417026061561544037e-01
2.717799999999999994e+00,5.276741492576780129e-02
2.717699999999999783e+00,-4.114870314466268636e-02
2.717600000000000016e+00,-1.622343649435812329e-01
2.717499999999999805e+00,-2.184864984736047955e-01
2.717400000000000038e+00,-2.376622999230573186e-01
2.717299999999999827e+00,-2.178099250894124095e-01
2.717200000000000060e+00,-2.051815230456541517e-01
2.717000000000000082e+00,-1.192047305892786624e-01
2.716699999999999893e+00,-7.588365972386289238e-02
2.716600000000000126e+00,-5.694516567724024203e-02
2.716400000000000148e+00,-8.560780681094760924e-02
2.716200000000000170e+00,-1.141793142849563958e-01
2.716099999999999959e+00,-1.224514637006117457e-01
2.716000000000000192e+00,-1.096563324470747197e-01
2.715899999999999981e+00,-1.589306146842442979e-01
2.715800000000000214e+00,-1.516963961984340858e-01
2.715700000000000003e+00,-7.819884760771213250e-02
2.715599999999999792e+00,-7.987303011899089811e-02
2.715399999999999814e+00,-1.268097580801744451e-01
2.715199999999999836e+00,-1.522344672045573832e-01
2.715100000000000069e+00,-2.026566631418285913e-01
2.714999999999999858e+00,-2.793846173157042978e-01
2.714900000000000091e+00,-2.896036754887129638e-01
2.714700000000000113e+00,-2.280023793115124875e-01
2.714500000000000135e+00,-1.915226650828997235e-01
2.714300000000000157e+00,-1.050671382898070438e-01
2.714199999999999946e+00,-8.866977411607114556e-03
2.713999999999999968e+00,1.798761988922384369e-02
2.713799999999999990e+00,3.471665201613093055e-03
2.713699999999999779e+00,3.397025850788993207e-03
2.713600000000000012e+00,-9.226385004046638860e-02
2.713499999999999801e+00,-1.338580344579240744e-01
2.713400000000000034e+00,-1.839147407287815561e-01
2.713099999999999845e+00,-1.717424647132426152e-01
2.712899999999999867e+00,-1.076096951844324190e-01
2.712699999999999889e+00,4.197502782988474929e-02
2.712600000000000122e+00,7.663847687841562895e-02
2.712499999999999911e+00,1.046299360377058729e-01
2.712400000000000144e+00,4.561151078654943070e-02
2.712200000000000166e+00,4.409300237042182435e-02
2.712099999999999955e+00,-3.064414363583046683e-02
2.711899999999999977e+00,-1.002819185668291785e-01
2.711599999999999788e+00,-9.695294412481041124e-02
2.711399999999999810e+00,-8.757138361376470836e-02
2.711300000000000043e+00,-1.378031866962683982e-01
2.711199999999999832e+00,-1.825062679126389364e-01
2.710799999999999876e+00,-1.835944880835584103e-01
2.710700000000000109e+00,-1.742017071561068053e-01
2.710399999999999920e+00,-1.067044838713986921e-01
2.710300000000000153e+00,-1.403058283892550523e-02
2.710100000000000176e+00,8.762243666413700727e-02
2.709999999999999964e+00,2.099671803799723901e-01
2.709799999999999986e+00,2.777614114866412409e-01
2.709600000000000009e+00,2.355717670576937817e-01
2.709499999999999797e+00,1.560351975943546354e-01
2.709400000000000031e+00,8.637845185351968047e-02
2.709200000000000053e+00,6.988007461345216442e-02
2.709099999999999842e+00,4.024004886266779879e-03
2.709000000000000075e+00,-3.219271469205239877e-02
2.708899999999999864e+00,-4.727739970747813630e-02
2.708800000000000097e+00,-1.747485190422420898e-02
2.708699999999999886e+00,-7.632945940049852551e-02
2.708600000000000119e+00,-1.344334980318178108e-01
2.708499999999999908e+00,-1.601459811659960986e-01
2.708299999999999930e+00,-1.349935360520472805e-01
2.708200000000000163e+00,-1.547884078926045626e-01
2.707899999999999974e+00,-2.039019805005195807e-01
2.707800000000000207e+00,-2.023641241008468095e-01
2.707699999999999996e+00,-2.065246431990318543e-01
2.707599999999999785e+00,-1.920347745446851218e-01
2.707500000000000018e+00,-1.688811518425672176e-01
2.707399999999999807e+00,-1.053044983269661311e-01
2.707300000000000040e+00,-6.878422468900233233e-02
2.707100000000000062e+00,-4.232989796770000174e-02
2.706900000000000084e+00,-1.618456651536221702e-01
2.706599999999999895e+00,-1.654874404831895851e-01
2.706500000000000128e+00,-2.383303388509222798e-01
2.706399999999999917e+00,-2.876927075581153792e-01
2.706300000000000150e+00,-2.463736169364865447e-01
2.706199999999999939e+00,-1.291545709800187292e-01
2.706100000000000172e+00,-7.678409475121455996e-02
2.705999999999999961e+00,5.467259541030046466e-02
2.705900000000000194e+00,1.186011282097070435e-01
2.705799999999999983e+00,1.092025124165268424e-01
2.705700000000000216e+00,4.937870418033653980e-02
2.705499999999999794e+00,-7.302502293455789828e-02
2.705299999999999816e+00,-2.186877709589758745e-01
2.705000000000000071e+00,-2.819602095297402689e-01
2.704699999999999882e+00,-2.401350344774684231e-01
2.704600000000000115e+00,-2.012464810786842584e-01
2.704499999999999904e+00,-8.013722477605375594e-02
2.704299999999999926e+00,1.240504855492055580e-02
2.704099999999999948e+00,1.548530232173619958e-01
2.703899999999999970e+00,1.750553089735007728e-01
2.703699999999999992e+00,2.831551302968525197e-01
2.703500000000000014e+00,2.658802206714901972e-01
2.703399999999999803e+00,2.749662591610942397e-01
2.703300000000000036e+00,1.140062694971171603e-01
2.703199999999999825e+00,2.771019192685571925e-02
2.703100000000000058e+00,-1.165273269762828190e-01
2.702999999999999847e+00,-2.000780300483130381e-01
2.702900000000000080e+00,-1.843909426643133287e-01
2.702799999999999869e+00,-6.493751507014815239e-02
2.702599999999999891e+00,-4.421660273990976608e-04
2.702500000000000124e+00,3.881944270162779320e-02
2.702199999999999935e+00,1.597023821305054714e-02
2.702100000000000168e+00,-3.820718356933698601e-02
2.701999999999999957e+00,-1.396057127348157290e-01
2.701799999999999979e+00,-1.838800472792230523e-01
2.701700000000000212e+00,-2.123742819556615202e-01
2.701400000000000023e+00,-1.198444935041455550e-01
2.701299999999999812e+00,-1.481943672535651624e-01
2.701099999999999834e+00,-1.580639194493976551e-01
2.701000000000000068e+00,-1.697912338971931390e-01
2.700899999999999856e+00,-1.270610273898780673e-01
2.700800000000000090e+00,-1.707640272550657312e-01
2.700699999999999878e+00,-1.769632176473918961e-01
2.700600000000000112e+00,-1.555504167398847337e-01
2.700499999999999901e+00,-1.373888898768870215e-01
2.700200000000000156e+00,-1.667572232529621334e-01
2.700000000000000178e+00,-1.306307690538636435e-01
2.699899999999999967e+00,-1.596753255673827032e-01
2.699699999999999989e+00,-9.933378212118036676e-02
2.699600000000000222e+00,-1.903441750552041234e-01
2.699399999999999800e+00,-1.898688859284765884e-01
2.699300000000000033e+00,-2.389653997087685389e-01
2.699199999999999822e+00,-2.274589379921369281e-01
2.699100000000000055e+00,-2.193857838821231532e-01
2.698999999999999844e+00,-1.444080745040829672e-01
2.698900000000000077e+00,-1.208028750310751048e-01
2.698799999999999866e+00,-7.491007982683620114e-02
2.698700000000000099e+00,-3.072781455950527457e-02
2.698500000000000121e+00,-1.092751327480372125e-01
2.698399999999999910e+00,-1.047496710585320012e-01
2.698300000000000143e+00,-1.500127672096965292e-01
2.698199999999999932e+00,-1.744399498112810254e-01
2.698100000000000165e+00,-1.574984195394689701e-01
2.697999999999999954e+00,-1.402946521734298735e-01
2.697700000000000209e+00,-6.265596343997710538e-02
2.697599999999999998e+00,-3.274987410811260047e-02
2.697400000000000020e+00,-5.149003220004424314e-02
2.697299999999999809e+00,-2.350677501004871939e-02
2.697200000000000042e+00,1.213674279031823344e-02
2.697000000000000064e+00,-5.635358448993505603e-02
2.696600000000000108e+00,-6.037594192567947993e-02
2.696499999999999897e+00,-1.234621540198345933e-02
2.696299999999999919e+00,-9.805197902221403361e-02
2.696000000000000174e+00,-1.556324710283137347e-01
2.695800000000000196e+00,-1.515894126586639079e-01
2.695600000000000218e+00,-1.428394978474035459e-01
2.695399999999999796e+00,-2.159584825270908226e-01
2.695199999999999818e+00,-2.029659849876611633e-01
2.695100000000000051e+00,-1.488389905797329327e-01
2.694999999999999840e+00,-2.202500978830618794e-01
2.694900000000000073e+00,-2.757965133205709796e-01
2.694799999999999862e+00,-2.471510909284220792e-01
2.694599999999999884e+00,-2.774851280332385484e-01
2.694500000000000117e+00,-2.589615831548363056e-01
2.694300000000000139e+00,-1.729069057730637793e-01
2.694199999999999928e+00,-7.440612729733755981e-02
2.694100000000000161e+00,-7.791607554231798349e-02
2.693999999999999950e+00,-5.037662934480151983e-02
2.693799999999999972e+00,-1.788012597347520549e-01
2.693700000000000205e+00,-1.668884355430664823e-01
2.693599999999999994e+00,-1.943311213144661431e-01
2.693499999999999783e+00,-1.148111828581628857e-01
2.693200000000000038e+00,6.922181626412179413e-03
2.692800000000000082e+00,1.522158854751253232e-01
2.692600000000000104e+00,9.613375994501054123e-02
2.692499999999999893e+00,8.447143916733533542e-02
2.692299999999999915e+00,3.869865373139994708e-02
2.692099999999999937e+00,-5.438173344524902669e-02
2.692000000000000171e+00,-1.231331587601839223e-01
2.691699999999999982e+00,-8.526928477830664210e-02
2.691600000000000215e+00,-1.038545985053516280e-01
2.691500000000000004e+00,-7.564503040585583704e-02
2.691399999999999793e+00,-7.435353955681685278e-02
2.691199999999999815e+00,-4.309557987749838837e-02
2.691100000000000048e+00,-6.879896406445165646e-02
2.690900000000000070e+00,-7.224865815115902312e-02
2.690700000000000092e+00,-1.955351339366596386e-01
2.690599999999999881e+00,-2.517957669107744323e-01
2.690399999999999903e+00,-2.916836652370330407e-01
2.690300000000000136e+00,-3.193770714147092238e-01
2.690199999999999925e+00,-4.405747534141869481e-01
2.689900000000000180e+00,-3.872829820212751462e-01
2.689799999999999969e+00,-3.872939020416881761e-01
2.689599999999999991e+00,-3.617621884266812304e-01
2.689400000000000013e+00,-3.037959735254511240e-01
2.689099999999999824e+00,-1.894282985199797209e-01
2.689000000000000057e+00,-1.615043439484511179e-01
2.688800000000000079e+00,-9.055814955240011621e-02
2.688699999999999868e+00,-1.112352751845343546e-01
2.688600000000000101e+00,-1.977919584408328879e-01
2.688499999999999890e+00,-1.967467540355981037e-01
2.688400000000000123e+00,-2.586328371093071787e-01
2.688299999999999912e+00,-3.447716448423633340e-01
2.688200000000000145e+00,-3.421888208102619733e-01
2.688000000000000167e+00,-3.055979481300956091e-01
2.687899999999999956e+00,-3.304875791610524249e-01
2.687699999999999978e+00,-2.911779577260444341e-01
2.687600000000000211e+00,-2.182739503203126319e-01
2.687500000000000000e+00,-2.124043425331782475e-01
2.687300000000000022e+00,-2.513937001351502776e-01
2.687100000000000044e+00,-2.344353889604600671e-01
2.686799999999999855e+00,-2.245734348089002963e-01
2.686599999999999877e+00,-2.981361808779368072e-01
2.686500000000000110e+00,-2.862491835883525515e-01
2.686300000000000132e+00,-2.275342645774620920e-01
2.686199999999999921e+00,-2.150127428074107283e-01
2.686100000000000154e+00,-2.001707450346263961e-01
2.685900000000000176e+00,-1.629731711108063641e-01
2.685700000000000198e+00,-1.866541300608176579e-01
2.685599999999999987e+00,-2.160393117258763429e-01
2.685400000000000009e+00,-2.419832159695003981e-01
2.685200000000000031e+00,-2.290769816114127388e-01
2.685000000000000053e+00,-2.504176167936840169e-01
2.684800000000000075e+00,-2.238440398016124933e-01
2.684699999999999864e+00,-2.033802198893319424e-01
2.684499999999999886e+00,-1.496996193130814001e-01
2.684400000000000119e+00,-1.838654539966684542e-01
2.684200000000000141e+00,-1.759896331358099253e-01
2.683899999999999952e+00,-1.549699496057946324e-01
2.683800000000000185e+00,-2.365363576323307182e-01
2.683699999999999974e+00,-3.354517586999202217e-01
2.683600000000000207e+00,-3.423035293210335839e-01
2.683499999999999996e+00,-3.779850763126635926e-01
2.683399999999999785e+00,-4.630337300648955656e-01
2.683300000000000018e+00,-4.055495105950668866e-01
2.683199999999999807e+00,-3.399681654947961928e-01
2.682900000000000063e+00,-3.117147888025357250e-01
2.682799999999999851e+00,-2.505487329859971690e-01
2.682599999999999874e+00,-1.781374452064802827e-01
2.682500000000000107e+00,-1.472339422122241059e-01
2.682300000000000129e+00,-1.620605131577839697e-01
2.682100000000000151e+00,-1.586770350682151220e-01
2.681999999999999940e+00,-1.553016282977324469e-01
2.681799999999999962e+00,-1.996425925980191696e-01
2.681500000000000217e+00,-1.592776841023192669e-01
2.681400000000000006e+00,-1.070674510443830330e-01
2.681299999999999795e+00,-1.248740340274376165e-01
2.681099999999999817e+00,-1.133208068359106702e-01
2.681000000000000050e+00,-7.907017679051070447e-02
2.680800000000000072e+00,-1.088856194022755353e-01
2.680699999999999861e+00,-8.746436767206618168e-02
2.680600000000000094e+00,-1.136450394688143795e-01
2.680499999999999883e+00,-1.489756542439116260e-01
2.680400000000000116e+00,-1.483581114315474792e-01
2.680299999999999905e+00,-1.444796982953645559e-01
2.680000000000000160e+00,-1.806396076186851940e-01
2.679699999999999971e+00,-1.426723883563322803e-01
2.679600000000000204e+00,-1.247638786492028251e-01
2.679300000000000015e+00,-1.873898632022245880e-01
2.679199999999999804e+00,-2.654189387399623623e-01
2.679100000000000037e+00,-3.434034253918440971e-01
2.678999999999999826e+00,-3.839981255644069336e-01
2.678599999999999870e+00,-3.411684121108846668e-01
2.678500000000000103e+00,-3.226322516724925427e-01
2.678399999999999892e+00,-2.424191877227997727e-01
2.678300000000000125e+00,-1.055618788776144651e-01
2.678199999999999914e+00,-7.483067873370087553e-02
2.677999999999999936e+00,-1.392813580867535983e-01
2.677799999999999958e+00,-1.447192082890472187e-01
2.677500000000000213e+00,-1.713492865565522383e-01
2.677400000000000002e+00,-2.118440699552326667e-01
2.677299999999999791e+00,-2.198405847140356417e-01
2.677000000000000046e+00,-1.768163590405409935e-01
2.676899999999999835e+00,-1.927524393839337713e-01
2.676699999999999857e+00,-2.681350984299430973e-01
2.676600000000000090e+00,-3.428214757030542681e-01
2.676299999999999901e+00,-3.246255826208805928e-01
2.676200000000000134e+00,-3.594344274441543252e-01
2.675800000000000178e+00,-3.069589838929553394e-01
2.675699999999999967e+00,-2.283163033922532836e-01
2.675399999999999778e+00,-1.625059949008581806e-01
2.675199999999999800e+00,-1.974864924358509799e-01
2.674900000000000055e+00,-1.487335844241495508e-01
2.674799999999999844e+00,-1.001749777585154016e-01
2.674399999999999888e+00,-8.092301676172232450e-02
2.674100000000000144e+00,-1.343866774691261645e-01
2.673799999999999955e+00,-1.287590954112847741e-01
2.673700000000000188e+00,-1.520161881320451491e-01
2.673500000000000210e+00,-2.779639813193027220e-01
2.673399999999999999e+00,-3.450259088307343069e-01
2.673099999999999810e+00,-3.487796055259406169e-01
2.672800000000000065e+00,-3.816602064323935672e-01
2.672699999999999854e+00,-4.648612460178949135e-01
2.672600000000000087e+00,-4.370389818143328164e-01
2.672499999999999876e+00,-3.921794428971523971e-01
2.672299999999999898e+00,-4.243335351419722512e-01
2.672200000000000131e+00,-4.596832066492383406e-01
2.671800000000000175e+00,-4.188137110075267899e-01
2.671699999999999964e+00,-3.437392603078880948e-01
2.671600000000000197e+00,-2.786346974635936502e-01
2.671499999999999986e+00,-1.617863177120907048e-01
2.671400000000000219e+00,-9.214692531520855823e-02
2.671300000000000008e+00,3.673959646310811372e-02
2.671199999999999797e+00,3.599663684729532964e-02
2.670900000000000052e+00,-4.277464661624295200e-02
2.670700000000000074e+00,-1.225197285220072235e-01
2.670599999999999863e+00,-1.430734341110323493e-01
2.670500000000000096e+00,-2.552672285069867986e-01
2.670399999999999885e+00,-3.051891166266094135e-01
2.670300000000000118e+00,-2.874076642507723545e-01
2.670199999999999907e+00,-2.645628591745529667e-01
2.670100000000000140e+00,-1.916351842754914769e-01
2.669999999999999929e+00,-1.186769521402571137e-01
2.669900000000000162e+00,-8.361619426892288875e-02
2.669500000000000206e+00,-8.228960730214014696e-02
2.669299999999999784e+00,-8.748459385764500995e-02
2.669099999999999806e+00,-1.265474911168714411e-01
2.668899999999999828e+00,-1.971801640210379958e-01
2.668800000000000061e+00,-1.880104213309446992e-01
2.668600000000000083e+00,-1.774058171343396439e-01
2.668200000000000127e+00,-2.351831334002768559e-01
2.668000000000000149e+00,-2.596995928539746479e-01
2.667499999999999982e+00,-2.431288709213398347e-01
2.667100000000000026e+00,-2.357640436098044356e-01
2.666900000000000048e+00,-2.431898203115057944e-01
2.666799999999999837e+00,-1.847718647560213645e-01
2.666500000000000092e+00,-1.709494078205127110e-01
2.666300000000000114e+00,-1.940777564856310533e-01
2.666199999999999903e+00,-2.978468906393539894e-01
2.665999999999999925e+00,-3.856118780768119092e-01
2.665799999999999947e+00,-4.859282139404443868e-01
2.665599999999999969e+00,-5.347915687098532267e-01
2.665500000000000203e+00,-5.271992719435699692e-01
2.665200000000000014e+00,-5.010664641550344189e-01
2.664899999999999824e+00,-4.850416349494500734e-01
2.664699999999999847e+00,-3.921689300612163920e-01
2.664600000000000080e+00,-3.439694275852740457e-01
2.664200000000000124e+00,-3.979096701680435721e-01
2.664000000000000146e+00,-2.877339374951363160e-01
2.663800000000000168e+00,-1.852330223481562510e-01
2.663699999999999957e+00,-1.754556305259662163e-01
2.663600000000000190e+00,-1.411986131359330154e-01
2.663400000000000212e+00,-4.145885888025800659e-02
2.663199999999999790e+00,-1.556631758693532708e-01
2.662999999999999812e+00,-2.330398401667469477e-01
2.662599999999999856e+00,-1.875708760743161341e-01
2.662500000000000089e+00,-1.836860662003452771e-01
2.662100000000000133e+00,-1.922834201944622623e-01
2.661999999999999922e+00,-1.442236792967375447e-01
