# T (K), alpha_33 (Neper/m)
7.500000000000000000e-01,1.502549266718347099e+00
7.504999999999999449e-01,1.470817446916271365e+00
7.508000000000000229e-01,1.618736811740859594e+00
7.511999999999999789e-01,1.702753902225026650e+00
7.514999999999999458e-01,1.668758427798024968e+00
7.519000000000000128e-01,1.664937006707305045e+00
7.521999999999999797e-01,1.706924846106630866e+00
7.523999999999999577e-01,1.382619137295478140e+00
7.528000000000000247e-01,1.420963460990606109e+00
7.530999999999999917e-01,1.436625250832889833e+00
7.532999999999999696e-01,1.159632583465963762e+00
7.538000000000000256e-01,1.177107980169921575e+00
7.540999999999999925e-01,1.585821995212882030e+00
7.546000000000000485e-01,1.381198695998023140e+00
7.548000000000000265e-01,1.344748610773535802e+00
7.552999999999999714e-01,1.266746404158766381e+00
7.554999999999999494e-01,1.352547213967795869e+00
7.560000000000000053e-01,1.478228704665752957e+00
7.561999999999999833e-01,1.429421386574858843e+00
7.563999999999999613e-01,1.199690435431875812e+00
7.570999999999999952e-01,1.048805777714392207e+00
7.572999999999999732e-01,1.424983691191073376e+00
7.578000000000000291e-01,1.569860291412510378e+00
7.580999999999999961e-01,1.856662554479044047e+00
7.582999999999999741e-01,1.429468950830937501e+00
7.584999999999999520e-01,1.288681976454313372e+00
7.590000000000000080e-01,1.367764170454279338e+00
7.592999999999999750e-01,1.578237212363092112e+00
7.597000000000000419e-01,1.496422347657698992e+00
7.600000000000000089e-01,1.541410745463849707e+00
7.604999999999999538e-01,1.868692388227259471e+00
7.607000000000000428e-01,1.319332073982309339e+00
7.613999999999999657e-01,1.434094857564673475e+00
7.616000000000000547e-01,1.878994858277110325e+00
7.618000000000000327e-01,1.986420864379738305e+00
7.622999999999999776e-01,1.782420905652884358e+00
7.625999999999999446e-01,1.411690588460828621e+00
7.631000000000000005e-01,1.476146771902449473e+00
7.632999999999999785e-01,1.959714737967715337e+00
7.634999999999999565e-01,2.159041448652942563e+00
7.640000000000000124e-01,1.987898731825794130e+00
7.641999999999999904e-01,2.109557028276753954e+00
7.644999999999999574e-01,1.929100901452898142e+00
7.649000000000000243e-01,2.131855793049567183e+00
7.651999999999999913e-01,1.924883753482390603e+00
7.653999999999999693e-01,1.794559713835838011e+00
7.659000000000000252e-01,1.368094075889644046e+00
7.661000000000000032e-01,1.046607321044461969e+00
7.665999999999999481e-01,1.116054012068161683e+00
7.668000000000000371e-01,1.082032818707148181e+00
7.671000000000000041e-01,1.307704018281242497e+00
7.675999999999999490e-01,1.698752921409209193e+00
7.678000000000000380e-01,1.346064866373012592e+00
7.682999999999999829e-01,1.600486947103718194e+00
7.684999999999999609e-01,1.361996193083314211e+00
7.687000000000000499e-01,1.572628720274224179e+00
7.691000000000000059e-01,1.461070779067085823e+00
7.693999999999999728e-01,1.191629360559431916e+00
7.695999999999999508e-01,1.403361946877112132e+00
7.701000000000000068e-01,1.433251125084552768e+00
7.703999999999999737e-01,1.486737455789580054e+00
7.709000000000000297e-01,1.754918257992585495e+00
7.711000000000000076e-01,1.802290015396579292e+00
7.713999999999999746e-01,1.670329227734441702e+00
7.715999999999999526e-01,1.805638698837014999e+00
7.721000000000000085e-01,1.560268557319318461e+00
7.722999999999999865e-01,1.619368354179300695e+00
7.728000000000000425e-01,1.747134186326547933e+00
7.730000000000000204e-01,1.763302120945240858e+00
7.731999999999999984e-01,1.643687716752879169e+00
7.737000000000000544e-01,1.914205774671927429e+00
7.739000000000000323e-01,1.868030134899299810e+00
7.741999999999999993e-01,2.067495779187765947e+00
7.745999999999999552e-01,1.936104087769649595e+00
7.749000000000000332e-01,1.722322352983155724e+00
7.753999999999999782e-01,1.622032217839205259e+00
7.755999999999999561e-01,1.523586343102920182e+00
7.758000000000000451e-01,1.774447435188108102e+00
7.762999999999999901e-01,1.937239870661642271e+00
7.764999999999999680e-01,1.987784538326309303e+00
7.770000000000000240e-01,1.485763430206702651e+00
7.772000000000000020e-01,1.594381573618306902e+00
7.776999999999999469e-01,1.464871181374064690e+00
7.779000000000000359e-01,1.289779055107715067e+00
7.783999999999999808e-01,1.347573391940386500e+00
7.786999999999999478e-01,1.710923135793564143e+00
7.792000000000000037e-01,1.585679088776373646e+00
7.793999999999999817e-01,1.712616291471363184e+00
7.796999999999999487e-01,1.963732832433947806e+00
7.801000000000000156e-01,1.633728927149718402e+00
7.803999999999999826e-01,1.735982699545843388e+00
7.805999999999999606e-01,1.555148242469499564e+00
7.809000000000000385e-01,1.546560609697849031e+00
7.812999999999999945e-01,2.114396605464094137e+00
7.814999999999999725e-01,1.787978900774191970e+00
7.820000000000000284e-01,1.708307489355547659e+00
7.823999999999999844e-01,1.615309723811492404e+00
7.826999999999999513e-01,1.991122293137664201e+00
7.829000000000000403e-01,2.157679307858757056e+00
7.833999999999999853e-01,1.602484094709325291e+00
7.839000000000000412e-01,1.545436240103867931e+00
7.841000000000000192e-01,1.528275983536900640e+00
7.843999999999999861e-01,1.582014791201913795e+00
7.845999999999999641e-01,1.867513766768297501e+00
7.851000000000000201e-01,1.525169611633259592e+00
7.853999999999999870e-01,1.322555025590645528e+00
7.859000000000000430e-01,1.028974464324392102e+00
7.861000000000000210e-01,1.449939234681778544e+00
7.862999999999999989e-01,1.986424762880915296e+00
7.868000000000000549e-01,1.982672937293614268e+00
7.870000000000000329e-01,1.967162467691764505e+00
7.872999999999999998e-01,1.850363184744423961e+00
7.876999999999999558e-01,1.553357513836886028e+00
7.880000000000000338e-01,1.876885306573967682e+00
7.882000000000000117e-01,1.597494781482510007e+00
7.883999999999999897e-01,1.394186023533052321e+00
7.889000000000000457e-01,1.376268335127065257e+00
7.892000000000000126e-01,1.380698275009308418e+00
7.895999999999999686e-01,1.830590764119961023e+00
7.899000000000000465e-01,1.783197149291368078e+00
7.903999999999999915e-01,1.727871846235757403e+00
7.905999999999999694e-01,1.361160251981800684e+00
7.909000000000000474e-01,1.434430317761325568e+00
7.913999999999999924e-01,1.663700100575283614e+00
7.915999999999999703e-01,1.928803537449994110e+00
7.921000000000000263e-01,1.735844978212753631e+00
7.923000000000000043e-01,1.722686754665687658e+00
7.924999999999999822e-01,1.655831326680640814e+00
7.926999999999999602e-01,1.794481042671350224e+00
7.932000000000000162e-01,1.442475025440444369e+00
7.933999999999999941e-01,1.826894729414334506e+00
7.939000000000000501e-01,2.038096986699542867e+00
7.941000000000000281e-01,1.632047101495572861e+00
7.943999999999999950e-01,1.471152268751211523e+00
7.949000000000000510e-01,1.587075474724883861e+00
7.952000000000000179e-01,1.764526889278954513e+00
7.953999999999999959e-01,1.674319003083382995e+00
7.956999999999999629e-01,1.940256522307095111e+00
7.961000000000000298e-01,1.845709749326260862e+00
7.963000000000000078e-01,1.643023365982458017e+00
7.967999999999999527e-01,1.637094184002307884e+00
7.970000000000000417e-01,1.599810247838945543e+00
7.972000000000000197e-01,1.858781167437996373e+00
7.976999999999999647e-01,1.712790491855798791e+00
7.980000000000000426e-01,1.482280959288118538e+00
7.982000000000000206e-01,1.537706260456616292e+00
7.986999999999999655e-01,1.755454775227576647e+00
7.989000000000000545e-01,2.347890664222177293e+00
7.992000000000000215e-01,2.336636075484875619e+00
7.996999999999999664e-01,1.906662525030014876e+00
7.999000000000000554e-01,1.255431750221418952e+00
8.003000000000000114e-01,1.357764624099104367e+00
8.005999999999999783e-01,1.510254157303279499e+00
8.007999999999999563e-01,1.638998489025084382e+00
8.013000000000000123e-01,1.886533886006759531e+00
8.014999999999999902e-01,1.967040649817363374e+00
8.017999999999999572e-01,1.748478662031743625e+00
8.023000000000000131e-01,1.579812034452743319e+00
8.024999999999999911e-01,1.638568878661089911e+00
8.030000000000000471e-01,1.608866762159891550e+00
8.032000000000000250e-01,1.940189473315285795e+00
8.034000000000000030e-01,2.026522420317292017e+00
8.038999999999999480e-01,1.874047669211449829e+00
8.041000000000000369e-01,1.756720748123370868e+00
8.045999999999999819e-01,1.923827393849137479e+00
8.047999999999999599e-01,2.001788783786423664e+00
8.053000000000000158e-01,1.647143244353287628e+00
8.054999999999999938e-01,1.758748654657324550e+00
8.057999999999999607e-01,2.133606950700823290e+00
8.063000000000000167e-01,1.951567753229824120e+00
8.064999999999999947e-01,1.722396982448003655e+00
8.067999999999999616e-01,1.902501715224843792e+00
8.072000000000000286e-01,1.933427442879633418e+00
8.074999999999999956e-01,2.472106532386078470e+00
8.078999999999999515e-01,2.288872915182423640e+00
8.081000000000000405e-01,1.882447572204682729e+00
8.084000000000000075e-01,1.817812177979249100e+00
8.088999999999999524e-01,1.948541112705697742e+00
8.091000000000000414e-01,1.588485865605548497e+00
8.093000000000000194e-01,1.476166982334575550e+00
8.097999999999999643e-01,1.752252054748737464e+00
8.100000000000000533e-01,1.907723339635253978e+00
8.103000000000000203e-01,1.327744822602880959e+00
8.106999999999999762e-01,2.060603636998962429e+00
8.110000000000000542e-01,2.266408713362693561e+00
8.112000000000000322e-01,1.849422244385436898e+00
8.116999999999999771e-01,2.007364779795693721e+00
8.120000000000000551e-01,1.955828545666918217e+00
8.124000000000000110e-01,2.040327310249836046e+00
8.125999999999999890e-01,2.200980274862786246e+00
8.131000000000000449e-01,2.299545022588631582e+00
8.134000000000000119e-01,1.992931643750807780e+00
8.135999999999999899e-01,1.821140950695280480e+00
8.141000000000000458e-01,1.768810890057466167e+00
8.143000000000000238e-01,1.491549475221063403e+00
8.146999999999999797e-01,1.796053495538558309e+00
8.149999999999999467e-01,1.749723336634360749e+00
8.154000000000000137e-01,2.270968606393353184e+00
8.158999999999999586e-01,2.007795558543080006e+00
8.161000000000000476e-01,1.956675641965489376e+00
8.165999999999999925e-01,2.258955370883882097e+00
8.167999999999999705e-01,2.177599373722046039e+00
8.169999999999999485e-01,2.401820647899626238e+00
8.175000000000000044e-01,2.514812529430628274e+00
8.176999999999999824e-01,2.386650309377614576e+00
8.179999999999999494e-01,2.430463320432750152e+00
8.184000000000000163e-01,2.330936391368254590e+00
8.185999999999999943e-01,2.088216502563795984e+00
8.188999999999999613e-01,2.401184026888131484e+00
8.193000000000000282e-01,2.079877803808471981e+00
8.195999999999999952e-01,2.148201510286753546e+00
8.197999999999999732e-01,2.149751434271252037e+00
8.203000000000000291e-01,1.981868085180963135e+00
8.205999999999999961e-01,1.790085359262661768e+00
8.207999999999999741e-01,1.879370660840891105e+00
8.213000000000000300e-01,1.789953317325398530e+00
8.215000000000000080e-01,1.429206077803769404e+00
8.217999999999999750e-01,1.694400340937704641e+00
8.222000000000000419e-01,1.441320304626742654e+00
8.225000000000000089e-01,1.547075039776586891e+00
8.226999999999999869e-01,1.625967799868703878e+00
8.232000000000000428e-01,1.862571048662175599e+00
8.234000000000000208e-01,2.204143175570038693e+00
8.238999999999999657e-01,2.272046498355848598e+00
8.241000000000000547e-01,1.987697526439887952e+00
8.244000000000000217e-01,1.918364137992739415e+00
8.247999999999999776e-01,1.657227029720388600e+00
8.250999999999999446e-01,1.924417257692539351e+00
8.253000000000000336e-01,2.070449290286774158e+00
8.255000000000000115e-01,1.765483517732945984e+00
8.259999999999999565e-01,1.523524873632936760e+00
8.262000000000000455e-01,1.351496445449242856e+00
8.266999999999999904e-01,1.501297283088888435e+00
8.268999999999999684e-01,1.965102876954347266e+00
8.272000000000000464e-01,2.364607086639352929e+00
8.276000000000000023e-01,1.889775020178831255e+00
8.278999999999999693e-01,2.083086801194326654e+00
8.280999999999999472e-01,2.285013833539665029e+00
8.286000000000000032e-01,2.156366167496344133e+00
8.288999999999999702e-01,1.957460298083788075e+00
8.293000000000000371e-01,1.947728826749539621e+00
8.295000000000000151e-01,2.007467632197176499e+00
8.297999999999999821e-01,1.924173119617876182e+00
8.302000000000000490e-01,2.087238416466789204e+00
8.305000000000000160e-01,2.392695723024871768e+00
8.308999999999999719e-01,2.633515729351302070e+00
8.312000000000000499e-01,2.626530958696434936e+00
8.314000000000000279e-01,2.418148111985715332e+00
8.317999999999999838e-01,1.874826493444629705e+00
8.320999999999999508e-01,2.078315597804930803e+00
8.326000000000000068e-01,1.990077691595615761e+00
8.327999999999999847e-01,1.901383375714658541e+00
8.333000000000000407e-01,1.655085196979712236e+00
8.335000000000000187e-01,1.356883626943840682e+00
8.339999999999999636e-01,1.629313967345865422e+00
8.342000000000000526e-01,1.515990105742048399e+00
8.346999999999999975e-01,1.779074602414084438e+00
8.348999999999999755e-01,1.743896132769236829e+00
8.352000000000000535e-01,1.880407276776850267e+00
8.356000000000000094e-01,2.002827028536444232e+00
8.358999999999999764e-01,2.473282865022838450e+00
8.363000000000000433e-01,2.266104871939660370e+00
8.366000000000000103e-01,2.521090298997251011e+00
8.367999999999999883e-01,2.183885155937559830e+00
8.373000000000000442e-01,2.018987777851862120e+00
8.376000000000000112e-01,2.701172022485707203e+00
8.379999999999999671e-01,2.281301179795036660e+00
8.383000000000000451e-01,1.976612387567911355e+00
8.385000000000000231e-01,2.147404403790346805e+00
8.389999999999999680e-01,2.307562186266522986e+00
8.393000000000000460e-01,1.917403553639928759e+00
8.395000000000000240e-01,1.890776148317740990e+00
8.399999999999999689e-01,2.127442691189571633e+00
8.401999999999999469e-01,2.172432625548367469e+00
8.407000000000000028e-01,2.126551053828961813e+00
8.408999999999999808e-01,2.213288196593680368e+00
8.410999999999999588e-01,2.246935198610117368e+00
8.416000000000000147e-01,2.182438358822196278e+00
8.418999999999999817e-01,1.863356753931270759e+00
8.420999999999999597e-01,1.845442524450959354e+00
8.426000000000000156e-01,1.835881070843015550e+00
8.427999999999999936e-01,1.531173259602269354e+00
8.433000000000000496e-01,1.467397584647642361e+00
8.435000000000000275e-01,1.659458800596553374e+00
8.437000000000000055e-01,1.712279296517067451e+00
8.441999999999999504e-01,1.988353651332317895e+00
8.445000000000000284e-01,2.148562346582025384e+00
8.447000000000000064e-01,2.154513795196180581e+00
8.451999999999999513e-01,2.102854181389375299e+00
8.454000000000000403e-01,2.276869663950151335e+00
8.458999999999999853e-01,1.920689531059338151e+00
8.461999999999999522e-01,2.174964853061396752e+00
8.464000000000000412e-01,2.101379184453094240e+00
8.466000000000000192e-01,2.157833885580316746e+00
8.471999999999999531e-01,2.537585247264019017e+00
8.474000000000000421e-01,2.618904555312496996e+00
8.477999999999999980e-01,2.950667848745410993e+00
8.479999999999999760e-01,2.949668130913210007e+00
8.485000000000000320e-01,2.745771928938552264e+00
8.487000000000000099e-01,2.380718369704936777e+00
8.491999999999999549e-01,2.179189807958664460e+00
8.496000000000000218e-01,2.305210702942417811e+00
8.498999999999999888e-01,2.379846457713370000e+00
8.500999999999999668e-01,2.680734109809236543e+00
8.506000000000000227e-01,2.296050527311194855e+00
8.508000000000000007e-01,2.049818361456573257e+00
8.510999999999999677e-01,2.095980443461030518e+00
8.515000000000000346e-01,2.453631073028532228e+00
8.518000000000000016e-01,2.744403014884937875e+00
8.519999999999999796e-01,2.795464981022632855e+00
8.525000000000000355e-01,2.870092019500930292e+00
8.528000000000000025e-01,2.858031132795872509e+00
8.529999999999999805e-01,2.607284451556779459e+00
8.535000000000000364e-01,2.642364943900020080e+00
8.537000000000000144e-01,2.791508658962925438e+00
8.539999999999999813e-01,2.340038459824995698e+00
8.541999999999999593e-01,2.387019831593534036e+00
8.546000000000000263e-01,2.549534867028114604e+00
8.548999999999999932e-01,2.611292524800319370e+00
8.550999999999999712e-01,2.483326103517242700e+00
8.554000000000000492e-01,2.182929286353896714e+00
8.558999999999999941e-01,1.972956247444699329e+00
8.560999999999999721e-01,2.231051789599973745e+00
8.566000000000000281e-01,2.181749143430693039e+00
8.568000000000000060e-01,2.271193224909666242e+00
8.569999999999999840e-01,2.213187065292231637e+00
8.575000000000000400e-01,1.753437900876178901e+00
8.578999999999999959e-01,1.689511060328300118e+00
8.581999999999999629e-01,1.667336005211382144e+00
8.586000000000000298e-01,2.117714696092775739e+00
8.588999999999999968e-01,2.152380813117588332e+00
8.590999999999999748e-01,2.487717556729762691e+00
8.596000000000000307e-01,2.744440571189670663e+00
8.598999999999999977e-01,2.728781769869783602e+00
8.600999999999999757e-01,2.248107241138200152e+00
8.606000000000000316e-01,2.521248396835517269e+00
8.609999999999999876e-01,2.363552516590743835e+00
8.612999999999999545e-01,1.990497437815974990e+00
8.615000000000000435e-01,2.221422341757943286e+00
8.619999999999999885e-01,2.075932390236971514e+00
8.622999999999999554e-01,2.216060911306726666e+00
8.627000000000000224e-01,2.433776022460847344e+00
8.629999999999999893e-01,2.659628725227321411e+00
8.631999999999999673e-01,2.766605659029892195e+00
8.636000000000000343e-01,2.598935965556051997e+00
8.639000000000000012e-01,2.106623583098439667e+00
8.640999999999999792e-01,2.343190350120949006e+00
8.646000000000000352e-01,2.663420328028905715e+00
8.648000000000000131e-01,2.235871224414040626e+00
8.650999999999999801e-01,2.314745254764375204e+00
8.655000000000000471e-01,2.456646055333521872e+00
8.658000000000000140e-01,2.340575345422735154e+00
8.661999999999999700e-01,2.588253532490739417e+00
8.665000000000000480e-01,2.533104491685207904e+00
8.669999999999999929e-01,2.784016622190279122e+00
8.671999999999999709e-01,2.740814913932240415e+00
8.673999999999999488e-01,2.800420698088487370e+00
8.679000000000000048e-01,3.034055015603257743e+00
8.681999999999999718e-01,2.929588282745953620e+00
8.683999999999999497e-01,2.500787786992418660e+00
8.688000000000000167e-01,2.607273151021331614e+00
8.689999999999999947e-01,2.454379342507081674e+00
8.691999999999999726e-01,2.481814582974379846e+00
8.697000000000000286e-01,2.315994566615813710e+00
8.699999999999999956e-01,2.635532068862289634e+00
8.703999999999999515e-01,2.290645753974899890e+00
8.707000000000000295e-01,1.921856134163931529e+00
8.711999999999999744e-01,1.770244283925762829e+00
8.713999999999999524e-01,2.152969603397650644e+00
8.716000000000000414e-01,2.063721927545998369e+00
8.720999999999999863e-01,2.365072043747545649e+00
8.722999999999999643e-01,2.445232756788186634e+00
8.726000000000000423e-01,2.230011982433211415e+00
8.730999999999999872e-01,2.118911493928862910e+00
8.732999999999999652e-01,2.160923395031318250e+00
8.739000000000000101e-01,2.105514198679202309e+00
8.740999999999999881e-01,2.297242399328297324e+00
8.742999999999999661e-01,2.450783730285706952e+00
8.748000000000000220e-01,2.708639898196565809e+00
8.750000000000000000e-01,3.130015925412749311e+00
8.753999999999999559e-01,2.902030712711280103e+00
8.757000000000000339e-01,2.333367441470500125e+00
8.761999999999999789e-01,2.798386156700985339e+00
8.763999999999999568e-01,2.591336592675475003e+00
8.766000000000000458e-01,2.229041626304024248e+00
8.769000000000000128e-01,2.018174715255213414e+00
8.773999999999999577e-01,2.065355147850141293e+00
8.776000000000000467e-01,1.960659477480476198e+00
8.779000000000000137e-01,2.243166521850298523e+00
8.782999999999999696e-01,2.230047778229391042e+00
8.786000000000000476e-01,2.010344135442210245e+00
8.788000000000000256e-01,2.007866315035698790e+00
8.792999999999999705e-01,2.064004372926206088e+00
8.794999999999999485e-01,2.229848120052565719e+00
8.797000000000000375e-01,2.325797660006628576e+00
8.801999999999999824e-01,2.333690737469282794e+00
8.804999999999999494e-01,2.241311349804732345e+00
8.807000000000000384e-01,2.192329069193078794e+00
8.810999999999999943e-01,2.053730564257762126e+00
8.813999999999999613e-01,1.865634410678239874e+00
8.816000000000000503e-01,2.293062399849759458e+00
8.820999999999999952e-01,2.399920821983641872e+00
8.822999999999999732e-01,2.558494089018836348e+00
8.824999999999999512e-01,2.412165265506587275e+00
8.830000000000000071e-01,2.545251046472344569e+00
8.831999999999999851e-01,2.836845366306306460e+00
8.837000000000000410e-01,2.624329958591602008e+00
8.839000000000000190e-01,2.408524619025683933e+00
8.843999999999999639e-01,2.377382538466918049e+00
8.846000000000000529e-01,2.142391247885370831e+00
8.848000000000000309e-01,2.339610413402851918e+00
8.850999999999999979e-01,2.481401795742158356e+00
8.854999999999999538e-01,2.574992171365124705e+00
8.857000000000000428e-01,2.654868305093600611e+00
8.860000000000000098e-01,2.877060195967828804e+00
8.864999999999999547e-01,2.804304386084822909e+00
8.867000000000000437e-01,2.349303290394459509e+00
8.870000000000000107e-01,2.257005773216633315e+00
8.874999999999999556e-01,2.509091219218134938e+00
8.877000000000000446e-01,2.735995356634361997e+00
8.880000000000000115e-01,2.411938648658633610e+00
8.884999999999999565e-01,2.393964223181683337e+00
8.887000000000000455e-01,2.583209659190629282e+00
8.889000000000000234e-01,2.805507058946773213e+00
8.893999999999999684e-01,2.129180698531854432e+00
8.895999999999999464e-01,2.193166709991146490e+00
8.898000000000000353e-01,1.929522642275742328e+00
8.902999999999999803e-01,2.071501308780170802e+00
8.907000000000000473e-01,2.464035161013953257e+00
8.910000000000000142e-01,2.521741054982271635e+00
8.911999999999999922e-01,2.447564275750210072e+00
8.913999999999999702e-01,2.511049317042306939e+00
8.919000000000000261e-01,2.303851627441531491e+00
8.921000000000000041e-01,2.319371183260841462e+00
8.925999999999999490e-01,2.331817761116440124e+00
8.929000000000000270e-01,2.592581760824941739e+00
8.931000000000000050e-01,2.565303763161978168e+00
8.935999999999999499e-01,2.438002924935290139e+00
8.939000000000000279e-01,2.666117449143825979e+00
8.941000000000000059e-01,2.886854388830670359e+00
8.944999999999999618e-01,2.782256481665854153e+00
8.948000000000000398e-01,2.687499401887180284e+00
8.951999999999999957e-01,2.142956041349407315e+00
8.953999999999999737e-01,2.270891141425522619e+00
8.957000000000000517e-01,2.299300405151029736e+00
8.961999999999999966e-01,1.933613890077822361e+00
8.967000000000000526e-01,2.056874905765766925e+00
8.969000000000000306e-01,2.511692342241076403e+00
8.971999999999999975e-01,2.896733930705977400e+00
8.977000000000000535e-01,3.028853095960698738e+00
8.979000000000000314e-01,2.977166620168645750e+00
8.981000000000000094e-01,2.883988082333871716e+00
8.983999999999999764e-01,2.963404191249651376e+00
8.988000000000000433e-01,2.711367459801863333e+00
8.990000000000000213e-01,2.843788823388194942e+00
8.994999999999999662e-01,2.912012814357353818e+00
8.997000000000000552e-01,2.678836423619600282e+00
9.002000000000000002e-01,2.538731489679207698e+00
9.003999999999999782e-01,2.859871851239176976e+00
9.009000000000000341e-01,2.712746658233299968e+00
9.011000000000000121e-01,2.454072329431483013e+00
9.012999999999999901e-01,2.578099270325083125e+00
9.018000000000000460e-01,2.511821188504654856e+00
9.020000000000000240e-01,2.446826279731567411e+00
9.022000000000000020e-01,2.670477418896894051e+00
9.026999999999999469e-01,2.266350492799006133e+00
9.030000000000000249e-01,2.483342468524028845e+00
9.032000000000000028e-01,2.260890073345876772e+00
9.036999999999999478e-01,2.304295662846357118e+00
9.040000000000000258e-01,2.358944083041819795e+00
9.042000000000000037e-01,2.759073431525848719e+00
9.046999999999999487e-01,2.619875141725742651e+00
9.049000000000000377e-01,2.351806991172452399e+00
9.051000000000000156e-01,2.398483176530476157e+00
9.055999999999999606e-01,2.121261799984381469e+00
9.056999999999999496e-01,2.334670681799138947e+00
9.060000000000000275e-01,2.513457282791819125e+00
9.062000000000000055e-01,2.394630769383866209e+00
9.066999999999999504e-01,2.278606117650952001e+00
9.069000000000000394e-01,2.904329785121944951e+00
9.072000000000000064e-01,2.985614252093341747e+00
9.076999999999999513e-01,2.556893187524337918e+00
9.079000000000000403e-01,2.450927566670770830e+00
9.082999999999999963e-01,2.290102042119542602e+00
9.085999999999999632e-01,2.411746123947523301e+00
9.090000000000000302e-01,2.536575107940734597e+00
9.092000000000000082e-01,2.937298581987192847e+00
9.094999999999999751e-01,2.758278948689962817e+00
9.099000000000000421e-01,2.741351938572165636e+00
9.102000000000000091e-01,2.569212135558700538e+00
9.103999999999999870e-01,3.028308802097285479e+00
9.109000000000000430e-01,3.237643571610533400e+00
9.111000000000000210e-01,3.424732315710912189e+00
9.115999999999999659e-01,3.040535451910272968e+00
9.119000000000000439e-01,3.162865736469711919e+00
9.121000000000000218e-01,3.310765466555380954e+00
9.122999999999999998e-01,3.319366869948453314e+00
9.127999999999999448e-01,3.056317250683719067e+00
9.131000000000000227e-01,3.286842056730847617e+00
9.133000000000000007e-01,2.919564372059539892e+00
9.137999999999999456e-01,2.523873427203170650e+00
9.140000000000000346e-01,2.347967969997171167e+00
9.142000000000000126e-01,2.536625218963877160e+00
9.146999999999999575e-01,2.517889370971488461e+00
9.149000000000000465e-01,2.471700678258798689e+00
9.151000000000000245e-01,2.485468424946247978e+00
9.155999999999999694e-01,2.865807054662695919e+00
9.157999999999999474e-01,3.328616238433141916e+00
9.163000000000000034e-01,3.166015695700821198e+00
9.165999999999999703e-01,3.263073581262801781e+00
9.171000000000000263e-01,2.608815188545577257e+00
9.173000000000000043e-01,2.986546925261222896e+00
9.175999999999999712e-01,3.286991904214346505e+00
9.180000000000000382e-01,2.881323924303046624e+00
9.183000000000000052e-01,3.081407694061340408e+00
9.187999999999999501e-01,3.355493395505959597e+00
9.190000000000000391e-01,3.357284043325989842e+00
9.192000000000000171e-01,2.942722421832286273e+00
9.196999999999999620e-01,3.122571956396086534e+00
9.199000000000000510e-01,3.040565717126355594e+00
9.203999999999999959e-01,3.177534904374510916e+00
9.205999999999999739e-01,2.757383137047213495e+00
9.211000000000000298e-01,2.478196157145816869e+00
9.213999999999999968e-01,2.576900251058646063e+00
9.215999999999999748e-01,2.373789929074860083e+00
9.220000000000000417e-01,2.342834306465420013e+00
9.222000000000000197e-01,2.361728815690753436e+00
9.226999999999999647e-01,2.380168402894696555e+00
9.229000000000000536e-01,2.263184883315261686e+00
9.233999999999999986e-01,2.263465593620367144e+00
9.235999999999999766e-01,2.735848350363994541e+00
9.241000000000000325e-01,2.807186838610732593e+00
9.243999999999999995e-01,2.655287456401993040e+00
9.247999999999999554e-01,2.655517358119027449e+00
9.251000000000000334e-01,2.403557303037700876e+00
9.253000000000000114e-01,2.358331018200942708e+00
9.257999999999999563e-01,2.795309892387763284e+00
9.260000000000000453e-01,2.889060381122135368e+00
9.263000000000000123e-01,2.654488685813021220e+00
9.264999999999999902e-01,2.718059529902689064e+00
9.270000000000000462e-01,2.566788077410592450e+00
9.274000000000000021e-01,2.577354996377266616e+00
9.276999999999999691e-01,2.349011221102273339e+00
9.278999999999999471e-01,2.356849777674938196e+00
9.283000000000000140e-01,2.299368309120382037e+00
9.285999999999999810e-01,2.591158081003413827e+00
9.290000000000000480e-01,2.355185266194439464e+00
9.293000000000000149e-01,2.575167381880532957e+00
9.294999999999999929e-01,2.779969520090048718e+00
9.301000000000000378e-01,2.953113654178764591e+00
9.303000000000000158e-01,3.306854238995128981e+00
9.307999999999999607e-01,3.253864884277277270e+00
9.310000000000000497e-01,3.670515381486666229e+00
9.313000000000000167e-01,3.235620818680104094e+00
9.316999999999999726e-01,3.113092580626471317e+00
9.318999999999999506e-01,3.252467831333774484e+00
9.321000000000000396e-01,3.010111326955097866e+00
9.324000000000000066e-01,3.002998013600858940e+00
9.328999999999999515e-01,2.707278442799747609e+00
9.331000000000000405e-01,2.504656622281800082e+00
9.335999999999999854e-01,2.058209952423339928e+00
9.337999999999999634e-01,2.049047417678252714e+00
9.341000000000000414e-01,2.020471546140697683e+00
9.343000000000000194e-01,2.416584116333183374e+00
9.347999999999999643e-01,2.475238662262881917e+00
9.350000000000000533e-01,2.291004323138281507e+00
9.354999999999999982e-01,2.670881205283535564e+00
9.356999999999999762e-01,2.662543501125583134e+00
9.358999999999999542e-01,2.795944018691557176e+00
9.364000000000000101e-01,2.844422165737455543e+00
9.365999999999999881e-01,3.062043169424214284e+00
9.368999999999999551e-01,3.136932658130604068e+00
9.373000000000000220e-01,3.000794720180920194e+00
9.375999999999999890e-01,2.937123885309347315e+00
9.377999999999999670e-01,3.104541652097054794e+00
9.383000000000000229e-01,3.067969274784900335e+00
9.385000000000000009e-01,3.198043849691998730e+00
9.389999999999999458e-01,3.136798357710631535e+00
9.392000000000000348e-01,3.284740377439902659e+00
9.395000000000000018e-01,3.360398343381575614e+00
9.396999999999999797e-01,2.955810099517407252e+00
9.402000000000000357e-01,3.109140766640280162e+00
